K_cap,sigma,NMI_max,NMI_min,NMI_avg,NMI_med,,,,,,,,,,
560,15.5,0.0147843595117,0.0142571800121,0.0143626159121,0.0142571800121,,,,,,,,,,
520,10,0.0147222205996,0.0144956442262,0.0145409595009,0.0144956442262,,,,,,,,,,
560,13.2,0.0145901250279,0.0140212135141,0.0144763427251,0.0145901250279,,,,,,,,,,
560,14.7,0.0145307517885,0.0139108587095,0.0140348373253,0.0139108587095,,,,,,,,,,
520,10.5,0.014433088643,0.0142977907811,0.0144060290706,0.014433088643,,,,,,,,,,
560,14.9,0.0144042562826,0.0142802057429,0.0143050158508,0.0142802057429,,,,,,,,,,
520,9.5,0.0143366372881,0.0141716618338,0.0143036421972,0.0143366372881,,,,,,,,,,
560,13.5,0.0143170562039,0.0134959451303,0.013660167345,0.0134959451303,,,,,,,,,,
560,9.5,0.0143068237268,0.0138747520951,0.0139611664214,0.0138747520951,,,,,,,,,,
520,13.2,0.0142818858142,0.0142818858142,0.0142818858142,0.0142818858142,,,,,,,,,,
560,11.9,0.0142584619353,0.0142494589672,0.0142566613417,0.0142584619353,,,,,,,,,,
520,14.7,0.0141980616169,0.0140478380084,0.0141680168952,0.0141980616169,,,,,,,,,,
560,8.1,0.0141762335945,0.0134498474981,0.0140309563752,0.0141762335945,,,,,,,,,,
560,3.5,0.0141445706116,0.0134093870537,0.0135564237653,0.0134093870537,,,,,,,,,,
560,7.9,0.0141407858257,0.0137592192505,0.0138355325656,0.0137592192505,,,,,,,,,,
560,11.5,0.0141075119268,0.0140280345207,0.0140916164455,0.0141075119268,,,,,,,,,,
560,16,0.0140600888315,0.0139355567414,0.0140351824135,0.0140600888315,,,,,,,,,,
560,8.5,0.0140600109041,0.0135897244715,0.013683781758,0.0135897244715,,,,,,,,,,
560,12.1,0.0140146026256,0.0134625139247,0.0139041848854,0.0140146026256,,,,,,,,,,
520,12,0.0140100866286,0.0136717791275,0.0137394406277,0.0136717791275,,,,,,,,,,
560,11,0.0139589159725,0.0137677411742,0.0138059761339,0.0137677411742,,,,,,,,,,
560,11.7,0.0139402455838,0.0137301402592,0.0137721613241,0.0137301402592,,,,,,,,,,
560,5.5,0.0138712442233,0.0137306869291,0.0137587983879,0.0137306869291,,,,,,,,,,
560,12.9,0.0137611891441,0.0135281115334,0.013714573622,0.0137611891441,,,,,,,,,,
560,8,0.0137457278714,0.0136356694463,0.0137237161864,0.0137457278714,,,,,,,,,,
560,12,0.0137105238664,0.0132802761678,0.0133663257076,0.0132802761678,,,,,,,,,,
560,4.5,0.0136879213674,0.0133168574438,0.0136137085826,0.0136879213674,,,,,,,,,,
560,10.5,0.0136875438974,0.013511882073,0.0136524115325,0.0136875438974,,,,,,,,,,
560,3,0.0136601807743,0.0131376714837,0.0132421733418,0.0131376714837,,,,,,,,,,
560,10,0.0136494710758,0.0135731782787,0.0135884368381,0.0135731782787,,,,,,,,,,
560,14.4,0.013607928015,0.0135322504149,0.0135473859349,0.0135322504149,,,,,,,,,,
560,14,0.013599981331,0.0133849794823,0.0135569809613,0.013599981331,,,,,,,,,,
560,7.5,0.0135891271868,0.013122076965,0.0134957171425,0.0135891271868,,,,,,,,,,
560,12.3,0.0135692024495,0.0133742777513,0.0135302175098,0.0135692024495,,,,,,,,,,
560,5,0.0135478872385,0.0132305176764,0.0134844133261,0.0135478872385,,,,,,,,,,
560,7.7,0.0135424062646,0.0133755551629,0.0134089253832,0.0133755551629,,,,,,,,,,
560,7,0.0134822601237,0.013340791498,0.0134539663986,0.0134822601237,,,,,,,,,,
560,13.8,0.0134767844037,0.0131841498418,0.0132426767542,0.0131841498418,,,,,,,,,,
560,8.3,0.0134112269632,0.0133023822666,0.0133894580239,0.0134112269632,,,,,,,,,,
560,14.2,0.0133685911123,0.0129070258543,0.0129993389059,0.0129070258543,,,,,,,,,,
560,4,0.0133053639268,0.0132171621052,0.0132877235624,0.0133053639268,,,,,,,,,,
560,6.5,0.0132708131731,0.0131627424296,0.0131843565783,0.0131627424296,,,,,,,,,,
560,6,0.0131347350612,0.0128179057419,0.0128812716057,0.0128179057419,,,,,,,,,,
560,9,0.0130158571315,0.0129922073783,0.012996937329,0.0129922073783,,,,,,,,,,
560,14.6,0.0129493335753,0.0128493450877,0.0129293358778,0.0129493335753,,,,,,,,,,
560,12.6,0.0128559468223,0.0121422013021,0.0122849504061,0.0121422013021,,,,,,,,,,
600,1.1,0.0124291376905,0.0122299782896,0.0122698101698,0.0122299782896,,,,,,,,,,
600,11,0.0122054824986,0.0115880406666,0.0120819941322,0.0122054824986,,,,,,,,,,
600,12.1,0.0121611587702,0.0120168660173,0.0121323002197,0.0121611587702,,,,,,,,,,
600,10.5,0.0119649220922,0.0116211594984,0.0118961695734,0.0119649220922,,,,,,,,,,
600,15.5,0.0119623486065,0.0115721847778,0.0118843158408,0.0119623486065,,,,,,,,,,
600,7.5,0.0119540379635,0.0111280376905,0.0112932377451,0.0111280376905,,,,,,,,,,
600,8.5,0.0119212650211,0.0117336172374,0.0118837354643,0.0119212650211,,,,,,,,,,
600,6.5,0.0118685643176,0.0112450499968,0.011369752861,0.0112450499968,,,,,,,,,,
600,12.9,0.011803629549,0.0114366027585,0.0117302241909,0.011803629549,,,,,,,,,,
600,1.5,0.0117292549414,0.0116403106705,0.0116580995247,0.0116403106705,,,,,,,,,,
600,7,0.0117250912437,0.0117187527892,0.0117200204801,0.0117187527892,,,,,,,,,,
600,3.5,0.0116867668285,0.0116855388698,0.0116857844616,0.0116855388698,,,,,,,,,,
600,5.5,0.0116277160457,0.0113924805839,0.0115806689534,0.0116277160457,,,,,,,,,,
600,3,0.0115781899099,0.0113771335734,0.0114173448407,0.0113771335734,,,,,,,,,,
600,14.7,0.0115680070213,0.0114435694804,0.0115431195131,0.0115680070213,,,,,,,,,,
600,11.9,0.0115347930561,0.0109167229932,0.0110403370058,0.0109167229932,,,,,,,,,,
600,8.1,0.0113835027174,0.0112556036612,0.0113579229062,0.0113835027174,,,,,,,,,,
600,13.5,0.0113618687148,0.0110750521809,0.011304505408,0.0113618687148,,,,,,,,,,
600,10,0.0113526102654,0.0113098444693,0.0113183976285,0.0113098444693,,,,,,,,,,
600,12.3,0.0113457924529,0.0105947575843,0.010744964558,0.0105947575843,,,,,,,,,,
600,8.3,0.0113350743563,0.0112203141818,0.0112432662167,0.0112203141818,,,,,,,,,,
600,13.2,0.0112853997844,0.0102161025194,0.0104299619724,0.0102161025194,,,,,,,,,,
600,7.9,0.0112678112131,0.0112010100732,0.0112544509851,0.0112678112131,,,,,,,,,,
600,14.2,0.0112132380256,0.0106764886392,0.0107838385165,0.0106764886392,,,,,,,,,,
600,16,0.0111743608615,0.0107467387229,0.0110888364338,0.0111743608615,,,,,,,,,,
600,9.5,0.011162884937,0.0111512268078,0.0111535584336,0.0111512268078,,,,,,,,,,
600,9,0.0111486652191,0.0110443702904,0.0110652292761,0.0110443702904,,,,,,,,,,
600,4,0.0111460147224,0.0110054404156,0.0111178998611,0.0111460147224,,,,,,,,,,
600,2.5,0.011127704328,0.0111152184077,0.011125207144,0.011127704328,,,,,,,,,,
600,11.5,0.0110271138605,0.0107024011554,0.0109621713195,0.0110271138605,,,,,,,,,,
600,6,0.0110057715207,0.0106283994696,0.0107038738798,0.0106283994696,,,,,,,,,,
600,8,0.0110049912689,0.0107800015363,0.0109599933224,0.0110049912689,,,,,,,,,,
600,4.5,0.011002277428,0.0108598696185,0.0108883511804,0.0108598696185,,,,,,,,,,
600,5,0.0108434161194,0.0106074757401,0.010654663816,0.0106074757401,,,,,,,,,,
600,7.7,0.0106287596742,0.0106181515246,0.0106202731545,0.0106181515246,,,,,,,,,,
600,14.9,0.010369334285,0.0103508674759,0.0103656409232,0.010369334285,,,,,,,,,,
600,11.7,0.0103452872769,0.0101772631567,0.0102108679808,0.0101772631567,,,,,,,,,,
