K_cap,sigma,NMI_max,NMI_min,NMI_avg,NMI_med,thining_coef,algo_choice,sparsity,num_elements,in_file,aff_type
55,2.5,0.257383084976,0.242705183599,0.245640763875,0.242705183599,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
60,6,0.255958370767,0.231442304863,0.251055157586,0.255958370767,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,3,0.255554056291,0.255515410527,0.25552313968,0.255515410527,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
60,7.5,0.255212191311,0.23130826073,0.250431405195,0.255212191311,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
60,9,0.255212191311,0.252782715282,0.253268610488,0.252782715282,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,3.5,0.254958547353,0.252892525531,0.253305729895,0.252892525531,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,4.5,0.254958547353,0.254958547353,0.254958547353,0.254958547353,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,5.5,0.254958547353,0.25235435236,0.252875191358,0.25235435236,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,6,0.254958547353,0.25235435236,0.252875191358,0.25235435236,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,5,0.254409534365,0.253641714361,0.254255970365,0.254409534365,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
70,7.9,0.254028226867,0.245502837885,0.247207915682,0.245502837885,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
70,7,0.253844971407,0.242665569751,0.244901450082,0.242665569751,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
70,12.3,0.253831286003,0.24682163377,0.252429355556,0.253831286003,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
70,12.9,0.253831286003,0.242932969431,0.245112632745,0.242932969431,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
70,15.5,0.253831286003,0.246472574134,0.252359543629,0.253831286003,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,4,0.253244980986,0.251861874951,0.252138496158,0.251861874951,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,5,0.253188061333,0.25235435236,0.252521094154,0.25235435236,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,7,0.253083786183,0.25235435236,0.252937899419,0.253083786183,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,7.9,0.253083786183,0.25235435236,0.252500239124,0.25235435236,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,8,0.253083786183,0.25235435236,0.252937899419,0.253083786183,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,8.3,0.253083786183,0.250435560236,0.252554140994,0.253083786183,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,8.5,0.253083786183,0.249512100719,0.25236944909,0.253083786183,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,3,0.252892525531,0.251181325177,0.251523565247,0.251181325177,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
60,8,0.25274849338,0.233195511601,0.237106107957,0.233195511601,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
60,11,0.25274849338,0.250736746247,0.252346143954,0.25274849338,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
60,12.3,0.25274849338,0.24869767558,0.25193832982,0.25274849338,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
70,8,0.252713611195,0.242447354414,0.24450060577,0.242447354414,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
70,14.2,0.252484867218,0.24107654364,0.250203202503,0.252484867218,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
70,16,0.252484867218,0.245372425974,0.246794914223,0.245372425974,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,12.1,0.25248329943,0.251385712078,0.25226378196,0.25248329943,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,6.5,0.25235435236,0.249512100719,0.251785902032,0.25235435236,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,7.5,0.25235435236,0.251212042232,0.251440504258,0.251212042232,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,9.5,0.25235435236,0.249454150112,0.250034190561,0.249454150112,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,10,0.25235435236,0.25235435236,0.25235435236,0.25235435236,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,10.5,0.25235435236,0.250435560236,0.25081931866,0.250435560236,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,11.5,0.25235435236,0.249512100719,0.251785902032,0.25235435236,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,11.7,0.25235435236,0.250435560236,0.25081931866,0.250435560236,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,11.9,0.25235435236,0.250435560236,0.25081931866,0.250435560236,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,12.1,0.25235435236,0.250435560236,0.251970593935,0.25235435236,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,12.9,0.25235435236,0.249512100719,0.251785902032,0.25235435236,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,13.5,0.25235435236,0.250435560236,0.25081931866,0.250435560236,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,13.5,0.25235435236,0.250435560236,0.25081931866,0.250435560236,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,14.6,0.25235435236,0.25235435236,0.25235435236,0.25235435236,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,14.9,0.25235435236,0.247594083281,0.248546137096,0.247594083281,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
60,14,0.252164466716,0.251474049289,0.252026383231,0.252164466716,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
70,11.7,0.252133025783,0.249804833809,0.251667387388,0.252133025783,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
70,13.5,0.252133025783,0.241172413593,0.249940903345,0.252133025783,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
70,13.8,0.252133025783,0.242447354414,0.250195891509,0.252133025783,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
70,14.7,0.252133025783,0.247181755095,0.248172009232,0.247181755095,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
70,8.1,0.251569945517,0.242447354414,0.244271872635,0.242447354414,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
60,13.5,0.251474049289,0.228151604158,0.246809560263,0.251474049289,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
60,16,0.251474049289,0.225033035003,0.23032123786,0.225033035003,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
55,14.7,0.251424790564,0.250435560236,0.251226944498,0.251424790564,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
60,8.1,0.251295455076,0.243992307354,0.245452936899,0.243992307354,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
60,14.7,0.25119389153,0.229555252511,0.246866163727,0.25119389153,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
70,9,0.250875527227,0.249668589987,0.249909977435,0.249668589987,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
70,7.7,0.250709940749,0.247091131691,0.249986178937,0.250709940749,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
70,11,0.250658776553,0.23895555922,0.241296202687,0.23895555922,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
70,11.9,0.250658776553,0.249548417014,0.249770488922,0.249548417014,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
